SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.6132443439999999,3,0,0.622336227,2533.0,9,0,0,0,0.0
0,0.023211067999999998,6,1,0.484543011,5951.0,21,0,3,0,0.0
0,0.036861154,4,0,0.16968092899999998,6800.0,6,0,1,0,0.0
0,0.001323481,5,0,0.195737964,3800.0,6,0,0,0,1.0
0,0.10812229699999999,3,0,0.41485795,5666.0,4,0,2,0,0.0
0,0.0,7,0,0.323419145,4000.0,4,0,1,0,0.0
0,0.012665611,2,0,0.09598511,3760.0,3,0,0,0,0.0
0,0.9830775740000001,6,0,0.506582412,3797.0,6,0,0,0,0.0
0,0.7302809029999999,5,0,0.188871984,4600.0,4,0,0,0,0.0
0,0.11512933199999999,5,0,0.35732823399999997,7320.0,19,0,1,0,1.0
0,0.38771769,3,0,0.444321022,3600.0,5,0,1,0,2.0
0,0.543896875,6,0,0.481353326,2600.0,8,0,1,0,0.0
0,0.260795285,4,0,0.378894306,12100.0,20,0,1,0,2.0
1,0.32644201,6,0,0.7005732570000001,7500.0,17,0,3,0,0.0
0,0.22791635300000002,5,0,0.296078214,9000.0,11,0,1,0,3.0
0,0.9100751770000001,5,0,0.618973561,4500.0,9,0,1,0,0.0
0,0.9999998999999999,2,0,0.118685977,2830.0,1,1,0,0,0.0
0,0.0,4,0,2.65138154,1700.0,8,0,1,0,3.0
0,0.568285787,4,0,0.284464806,7202.0,13,0,0,0,0.0
0,0.004888825,7,0,0.001896225,5800.0,7,0,0,0,0.0
1,0.386038373,2,1,0.186232505,3500.0,7,0,0,0,0.0
0,0.9999998999999999,3,0,0.178486435,2100.0,2,0,0,1,0.0
0,0.022597266,7,0,0.35340729,5047.0,20,0,1,0,0.0
0,0.05706558,7,0,0.010557888,8334.0,6,0,0,0,0.0
0,0.0,4,1,0.593274112,9455.0,12,0,6,0,0.0
0,0.131776655,5,0,0.151182722,8750.0,9,0,1,0,0.0
0,0.015958546,7,0,3.234608985,600.0,13,0,1,0,0.0
0,0.306072718,3,0,0.179039301,4350.0,11,0,0,0,0.0
0,0.0,3,0,0.247740181,12500.0,9,0,2,0,0.0
0,1.014996251,4,1,0.273646209,2769.0,5,0,0,0,0.0
0,0.230104833,3,0,0.563944029,6145.0,12,0,2,1,2.0
0,0.282257052,5,0,0.356085775,6621.0,16,0,2,0,0.0
0,0.805659479,4,2,0.573506021,4400.0,9,0,0,0,2.0
0,0.071879113,5,0,0.39272073700000004,4450.0,5,0,1,0,4.0
0,0.11988706699999999,3,0,0.353564644,10000.0,16,0,3,0,4.0
0,0.9999998999999999,5,0,0.333333333,3500.0,2,0,1,0,0.0
0,0.169546323,5,1,0.401356901,5600.0,12,0,3,0,2.0
0,0.7179093009999999,3,0,0.421431427,2500.0,3,0,0,0,0.0
0,0.21558771100000002,3,0,0.14741759699999998,7705.0,7,0,0,0,0.0
0,1.0093883670000001,6,1,0.45462767600000004,3316.0,3,0,1,0,0.0
0,0.155520125,4,0,0.234047535,8540.0,4,0,1,0,2.0
0,0.11675409199999999,4,0,0.343326643,7971.0,14,0,2,0,3.0
0,0.189018507,3,0,0.035745234,4615.0,4,0,0,0,0.0
0,0.004618448,3,0,0.788515017,14383.0,9,0,4,0,0.0
0,0.285178705,2,0,0.07364545,1900.0,4,0,0,0,0.0
0,0.278715541,4,0,2.564811729,3000.0,13,0,4,0,0.0
1,0.585545303,5,0,0.158786168,4250.0,16,0,0,0,0.0
0,0.000583899,4,0,0.409908909,4500.0,4,0,0,0,0.0
0,0.10767510400000001,4,0,0.313103128,8600.0,10,0,1,0,0.0
0,0.043847807999999995,5,0,0.254955824,13468.0,3,0,2,0,2.0
0,0.01297608,6,0,0.019556714,2300.0,10,0,0,0,0.0
0,0.041304401,2,0,0.089899713,5583.0,10,0,0,0,0.0
0,0.011950322,8,0,0.095588235,135.0,7,0,0,0,0.0
0,0.15853968599999999,4,0,0.455997097,5510.0,11,0,1,0,1.0
0,0.645303352,5,0,0.22966162699999998,4166.0,9,0,0,0,0.0
0,0.130450231,5,0,0.477931724,7000.0,26,0,4,0,3.0
0,0.016448285,5,0,0.067844677,4583.0,17,0,1,0,5.0
0,0.037154437,6,0,0.30902067699999997,4400.0,8,0,2,0,0.0
0,0.08793570699999999,2,0,0.007103394,3800.0,6,0,0,0,0.0
0,0.9999998999999999,4,0,0.7789570840000001,2166.0,6,0,1,0,2.0
0,0.678646726,4,0,0.56876939,6768.0,11,0,1,0,2.0
0,0.5017198620000001,3,0,0.306119381,6650.0,6,0,2,0,1.0
0,0.692242295,3,0,0.41760640200000004,5497.0,9,0,2,1,2.0
0,0.034113122999999995,6,0,0.724670604,2200.0,13,0,1,0,0.0
0,0.10148102,5,0,0.358586981,4500.0,8,0,1,0,0.0
0,0.061565029,6,0,0.12437752,8433.0,6,0,1,0,0.0
0,0.063283721,4,0,1.299678013,4347.0,10,0,4,0,2.0
0,0.107422314,7,0,0.027228249,4700.0,3,0,0,0,0.0
0,0.9214426170000001,3,0,0.70358849,9000.0,9,0,2,0,2.0
0,0.901907357,5,1,0.009472551,4644.0,2,0,0,0,2.0
0,0.001645518,5,0,0.300137127,5833.0,6,0,1,0,2.0
0,0.359547017,4,0,0.17828668399999997,5894.0,10,0,0,0,2.0
0,0.024997223,5,0,0.001290045,4650.0,2,0,0,0,0.0
0,0.389348559,4,0,0.340460983,3600.0,5,0,0,0,2.0
0,0.005919336,6,0,0.482703459,5000.0,8,0,2,0,0.0
0,0.9999998999999999,4,0,0.0,5500.0,0,0,0,0,0.0
0,0.351129774,3,0,0.39005864799999995,10400.0,9,0,1,0,0.0
0,0.0,8,0,0.33687119,22800.0,15,0,4,0,0.0
0,0.003284552,4,0,0.1102779,6800.0,6,0,0,0,0.0
0,0.662118943,3,1,0.6549639620000001,4300.0,10,0,1,0,1.0
0,0.12500504699999998,4,0,0.298935053,20000.0,8,0,1,0,2.0
0,0.9999998999999999,3,0,0.267660719,8181.0,3,0,1,0,0.0
0,0.075258495,4,1,0.119345921,17000.0,6,0,2,0,4.0
0,0.701064947,3,0,0.308476737,1568.0,3,0,0,1,0.0
0,0.008331945,8,0,0.00029146,3430.0,4,0,0,0,0.0
0,0.93407733,4,0,0.37992750299999994,13241.0,10,0,2,0,2.0
0,0.018239089,7,1,0.06729094099999999,9183.0,6,0,1,0,0.0
0,0.412102445,3,0,0.368879946,2981.0,6,0,0,0,0.0
0,0.00782552,5,0,0.11673653699999999,3100.0,3,0,0,0,0.0
1,0.7784431140000001,2,0,0.010989011000000002,1000.0,1,0,0,0,0.0
1,0.143523661,3,0,0.19009584699999998,1877.0,2,0,0,1,0.0
0,0.0,6,0,0.312394347,14788.0,8,0,1,0,1.0
0,0.2457688,3,0,219.0,1.0,8,0,0,0,0.0
0,0.178903425,5,0,0.069824669,3250.0,8,0,0,0,1.0
0,0.5091479489999999,4,0,0.455568054,8000.0,14,0,2,0,2.0
0,0.083426677,6,0,0.037871034,2930.0,7,0,0,0,2.0
0,0.025836607999999997,6,0,0.022763367000000003,5666.0,4,0,0,0,0.0
0,0.495677056,5,0,0.390402399,4000.0,3,0,1,0,0.0
0,0.224733253,4,0,0.77729002,3416.0,12,1,1,0,1.0
0,0.399732229,6,0,0.105630729,6872.0,8,0,0,0,2.0
0,0.0,4,0,0.0,4170.0,3,0,0,0,0.0
1,0.001885215,5,0,0.045620247999999995,9600.0,8,0,0,0,1.0
0,0.11536282099999999,3,0,0.5059741529999999,4100.0,6,0,1,0,0.0
0,0.8217263109999999,5,0,0.319367016,40000.0,14,0,2,0,3.0
1,0.594257179,3,2,0.15900788300000002,5200.0,3,0,0,0,2.0
0,0.037600657,5,0,0.285503395,16934.0,11,0,2,0,3.0
0,0.185934393,6,0,0.28087718100000003,14500.0,35,0,1,0,0.0
0,0.16774050199999999,3,0,0.364211929,3000.0,3,0,1,0,1.0
0,0.052639803,4,1,0.017979144,5561.0,2,0,0,0,0.0
0,0.106315729,3,0,0.222395023,4500.0,7,0,0,0,0.0
0,0.012091038,4,0,0.00459908,5000.0,6,0,0,0,0.0
0,0.034271169,8,0,0.023590563999999998,2500.0,3,0,0,0,0.0
0,0.147893644,7,0,0.063124821,3500.0,6,0,0,0,0.0
0,0.0027065559999999997,4,0,0.328811139,2800.0,10,0,0,0,0.0
0,0.023202219,7,0,0.002829807,7420.0,7,0,0,0,0.0
0,0.032396397,5,0,0.191437142,7333.0,8,0,1,0,1.0
0,0.06139693,7,0,0.034351145,1047.0,2,0,0,0,0.0
0,0.0,3,2,0.399250234,3200.0,9,0,1,0,0.0
1,0.547564444,3,2,1.6813660480000001,3015.0,7,1,1,0,3.0
0,0.222013905,6,0,0.135113904,5091.0,7,0,1,1,0.0
0,0.9999998999999999,3,0,0.076218242,2400.0,1,0,0,0,0.0
1,0.6497133620000001,3,0,0.37170652600000004,7400.0,15,0,1,0,0.0
0,0.1021821,6,0,0.171016621,14980.0,15,0,1,0,0.0
1,0.9999998999999999,3,1,0.118299445,5409.0,2,3,0,1,0.0
1,0.025949077,6,0,0.18960099,10500.0,32,0,2,0,0.0
0,0.0,6,0,0.104162079,4540.0,3,0,0,0,0.0
0,0.108294585,6,0,0.454584466,6990.0,7,0,2,0,0.0
0,0.081114543,5,0,1.005026755,6166.0,18,0,2,0,3.0
0,0.486200135,7,0,0.765764565,7500.0,8,0,2,0,1.0
0,0.052353076,5,0,0.46302124299999997,7625.0,9,0,3,0,0.0
0,0.833731428,5,0,0.45968267799999996,4600.0,6,0,1,0,0.0
0,0.112537496,3,0,0.079780016,14000.0,11,0,0,0,1.0
0,0.898595178,4,4,0.23551380100000002,17136.0,11,0,3,0,2.0
0,0.583500809,3,3,2.770613521,2558.0,9,0,2,0,0.0
0,0.924442222,3,0,0.22488755600000002,2000.0,2,0,0,0,0.0
0,0.007637424,7,0,0.012302285,2275.0,8,0,0,0,0.0
0,0.00320981,5,0,0.48740100799999997,4166.0,8,0,2,0,2.0
0,0.028359207999999997,6,0,0.362163346,4566.0,17,0,1,0,0.0
0,0.021643482999999998,4,0,1.67706334,2083.0,11,0,2,0,0.0
0,1855.0,3,2,0.409281228,2865.0,6,0,1,1,1.0
0,0.0,6,0,0.072407551,11600.0,6,0,0,0,0.0
0,0.787410629,4,1,0.508108108,2959.0,6,0,0,0,0.0
0,0.534015032,3,0,0.221682617,7000.0,7,0,0,0,0.0
0,0.562471876,4,0,0.392737978,5094.0,12,0,1,0,0.0
0,0.08120052700000001,5,0,0.40291941600000003,5000.0,14,0,1,0,0.0
0,0.08892136699999999,6,0,0.170217676,13000.0,14,0,2,0,0.0
0,0.113811435,5,0,0.384898711,3800.0,6,0,1,0,0.0
0,0.252897847,5,1,0.898911798,3491.0,13,0,2,0,0.0
0,0.257156689,4,0,0.247341151,11000.0,19,0,2,0,1.0
0,0.011322656,8,0,0.081745913,6666.0,10,0,0,0,0.0
0,0.645409607,3,0,0.14836279300000002,3450.0,4,0,0,0,0.0
0,0.18751293100000002,6,0,0.34151408899999997,7700.0,15,0,2,0,0.0
0,0.001488446,5,3,0.377693846,4500.0,17,0,1,0,0.0
0,0.227457208,7,0,0.042985670999999996,3000.0,6,0,1,0,0.0
0,0.059453464000000004,6,1,0.038850800000000005,3062.0,3,0,0,0,0.0
0,0.0,4,0,1.189620758,500.0,4,0,0,0,2.0
0,0.836862852,4,0,0.199565546,10587.0,8,0,0,0,0.0
0,0.0,3,0,0.215432785,9900.0,8,0,2,0,3.0
0,0.7699562520000001,5,0,0.8900549729999999,2000.0,3,0,1,0,0.0
0,0.045730285,5,0,0.555509182,9583.0,10,0,4,0,2.0
0,0.9999998999999999,6,0,0.35412844,1634.0,2,0,0,0,1.0
0,0.9999998999999999,4,0,0.36543268700000003,8400.0,6,0,3,0,1.0
0,0.007182255,5,0,0.23190798699999998,35733.0,9,0,1,0,4.0
0,0.830588095,5,0,0.836297407,4666.0,15,0,2,0,1.0
0,0.634073907,6,0,0.34053815600000004,6800.0,8,0,2,0,1.0
0,0.10118426900000001,4,0,0.344525211,8666.0,5,0,1,0,2.0
0,0.125093745,4,0,0.437443199,3300.0,7,0,1,0,2.0
0,0.829807022,3,0,0.245512963,4512.0,6,0,0,0,2.0
0,0.030042729,6,0,0.28571428600000004,2225.0,11,0,1,0,0.0
0,0.826086957,3,0,0.142372114,4417.0,9,0,0,0,3.0
0,0.130771492,4,0,0.287539581,18000.0,17,0,3,0,0.0
0,0.024179232000000002,7,0,0.006707053,4621.0,7,0,0,0,0.0
0,0.37347224,8,0,0.35321100899999996,8501.0,13,0,0,0,1.0
0,0.41103873799999996,2,0,0.106360349,4700.0,4,0,0,0,1.0
0,0.14303427900000001,3,0,0.017997,6000.0,1,1,0,0,0.0
0,0.11819409,5,0,0.18144758100000002,13000.0,4,0,1,0,4.0
0,0.092005893,6,0,0.404120944,12666.0,15,0,1,0,0.0
0,0.9999998999999999,5,3,1.4317121919999998,1500.0,4,1,1,1,0.0
0,0.008937041,5,0,0.003832695,6000.0,6,0,0,0,0.0
0,0.077185088,5,0,0.121572212,6563.0,6,0,1,0,1.0
0,0.066694444,4,0,0.15903589099999998,9500.0,8,0,2,0,3.0
0,0.030375179,4,0,0.8740419859999999,3000.0,19,0,1,0,2.0
0,0.058843890999999995,7,0,0.383226881,3600.0,8,0,1,0,0.0
0,0.049999014,6,0,0.162837757,8400.0,8,0,1,0,1.0
0,0.5078994729999999,6,0,0.04229577,10000.0,2,0,0,0,0.0
0,0.09249229199999999,6,1,0.008247938,4000.0,3,0,0,0,0.0
0,0.151428036,4,0,0.857618903,3300.0,4,0,1,0,0.0
0,0.17392290800000001,4,0,1.34800124,3226.0,22,0,1,0,2.0
0,0.005877431,6,0,0.145770846,5000.0,7,0,2,0,0.0
0,0.18559072,3,0,0.053494729000000005,2560.0,5,0,0,0,1.0
0,0.71710656,3,2,0.301075269,5300.0,7,0,0,0,2.0
0,0.209333025,5,0,0.085833254,10566.0,8,0,0,0,2.0
0,0.7127768809999999,4,0,0.379436761,6000.0,9,0,1,0,0.0
0,0.147654539,4,0,0.240460763,12500.0,12,0,1,0,3.0
0,0.409616555,6,2,0.321919813,6833.0,8,0,1,1,0.0
0,0.036096352000000005,3,0,0.424479975,12883.0,15,0,3,0,0.0
0,0.134196166,7,0,0.00447991,50000.0,3,0,1,0,0.0
0,0.040065776000000004,3,0,0.31518228,6500.0,8,0,2,1,0.0
0,0.710046767,5,0,0.37151187,2400.0,14,0,1,0,1.0
0,0.0,8,0,0.18907563,1665.0,5,0,1,0,0.0
0,0.053529494000000004,5,0,0.271872396,8400.0,11,0,2,0,4.0
0,0.002433031,7,0,0.382646941,2500.0,7,0,1,0,0.0
0,0.0,2,2,0.261020882,1723.0,7,0,0,0,0.0
0,0.003084516,4,0,0.247882987,10391.0,8,0,2,0,3.0
0,0.075613976,6,1,0.365438165,6104.0,14,0,2,0,0.0
0,0.21423862899999999,2,0,139.5,1.0,5,0,0,0,0.0
0,0.849897228,6,1,0.6923361720000001,2700.0,7,0,1,0,1.0
0,0.18847000600000002,6,0,0.288111389,2800.0,11,0,0,0,0.0
0,0.010979543999999999,5,0,0.0032377870000000002,10500.0,10,0,0,0,0.0
0,0.026274286,6,1,0.31813637300000003,5000.0,15,0,2,0,0.0
0,0.966013595,5,0,1.114248705,3859.0,6,0,3,0,0.0
0,0.08557620199999999,6,0,0.575,5919.0,11,0,2,0,0.0
0,0.582402335,5,0,0.32838358100000004,20000.0,22,0,2,0,4.0
0,0.12359387599999999,6,0,0.230258303,2709.0,7,0,1,0,1.0
0,0.057720157,3,0,0.495087824,3358.0,10,0,2,0,0.0
0,0.554046491,2,0,0.452225131,3055.0,7,0,0,0,0.0
0,0.928410985,3,1,0.29930192,9167.0,6,0,2,1,0.0
0,0.438829304,3,0,0.566084788,400.0,3,0,0,0,0.0
0,0.288404149,5,0,0.359279402,5883.0,10,0,2,0,1.0
0,0.0038461190000000003,6,0,0.0013871229999999999,8650.0,12,0,0,0,0.0
0,0.056794320999999995,4,0,0.253638485,9000.0,4,0,1,0,0.0
0,0.2258764,5,0,0.370973099,9032.0,8,0,2,1,2.0
0,0.345079045,5,0,0.441705995,5720.0,20,0,2,0,0.0
0,0.019593271000000002,8,0,0.166138977,6000.0,4,0,1,0,0.0
0,0.45417770700000004,6,0,0.316264522,11189.0,10,0,1,0,1.0
0,0.0,5,0,0.29064187199999997,6667.0,5,0,1,0,0.0
0,0.014187456999999999,4,0,0.316725979,34000.0,9,0,4,0,2.0
0,0.183803689,5,0,0.692216139,4200.0,9,0,2,0,0.0
0,0.209178489,3,0,0.790879575,6775.0,9,0,2,0,5.0
0,0.275897095,5,0,0.44377785399999997,5833.0,20,0,1,0,0.0
0,0.314147228,3,1,0.309181761,1600.0,21,0,0,0,1.0
0,0.9999998999999999,4,0,0.144182963,3016.0,4,0,0,0,1.0
0,0.9999998999999999,4,1,0.8767123290000001,8102.0,5,0,2,0,2.0
0,0.0,2,0,0.099225194,4000.0,5,0,0,0,0.0
1,0.175310265,5,3,0.08653545800000001,3200.0,17,2,0,1,1.0
0,0.9999998999999999,4,0,0.244536495,7000.0,10,0,1,0,3.0
1,0.9999998999999999,3,0,0.18512009399999999,1706.0,0,4,0,0,3.0
0,0.24369643800000002,4,0,0.386734943,4100.0,16,0,2,0,2.0
0,0.000206308,8,0,0.0,3966.0,6,0,0,0,0.0
0,0.0,6,0,0.166755319,3759.0,7,0,0,0,0.0
0,0.035415191,3,0,0.16312592,26500.0,9,0,3,0,0.0
0,0.016868832,8,0,0.009151414,1201.0,3,0,0,0,0.0
0,0.009542311999999999,3,0,0.311877903,4520.0,12,0,1,0,0.0
0,0.0,3,0,0.19746905899999997,7190.0,3,0,1,0,0.0
0,0.479739769,3,0,0.149300156,4500.0,9,0,0,0,1.0
0,0.9999998999999999,4,2,0.6743034059999999,1614.0,5,1,0,0,0.0
0,0.574183595,4,0,0.318739585,6600.0,6,0,1,0,2.0
0,0.82380777,4,0,0.853731343,8709.0,16,0,2,0,3.0
0,0.013149671000000002,6,0,0.003461006,4333.0,2,0,0,0,1.0
0,0.38264347600000004,3,0,0.155756208,3100.0,6,0,0,0,0.0
0,0.272872206,5,0,0.286325428,13323.0,17,0,2,0,1.0
0,0.034300053,6,0,0.30504655199999997,16862.0,14,0,2,0,0.0
0,0.0,6,0,0.34428795,1916.0,4,0,1,0,0.0
0,0.9999998999999999,7,1,0.571857411,2664.0,9,0,2,0,0.0
0,0.162508566,3,0,0.35430335799999996,2590.0,9,0,0,0,0.0
0,0.015547218,6,0,0.188335189,7183.0,11,0,2,0,0.0
0,0.038454642000000004,5,0,0.147285271,10000.0,7,0,2,0,3.0
0,0.095956925,4,0,0.052987123,4736.0,4,0,0,0,3.0
0,0.036140342,5,0,0.017464338,7500.0,15,0,0,0,0.0
0,0.408835085,4,0,0.245504067,13400.0,9,0,2,0,2.0
0,0.71505938,4,1,0.15747154900000002,8083.0,7,0,0,0,2.0
0,0.00040631099999999997,6,0,0.237618577,17182.0,7,0,1,0,1.0
0,0.073361357,7,0,0.252289759,2401.0,22,0,1,0,0.0
0,0.054621767,5,0,0.11296234599999999,3000.0,9,0,0,0,1.0
0,0.25539109,5,0,0.226481127,12000.0,6,0,1,0,2.0
0,0.30947511899999997,2,0,0.086330935,8200.0,3,0,0,0,1.0
0,0.109695123,6,0,0.615012107,11976.0,14,0,5,0,0.0
0,0.062831847,4,0,0.44981877299999995,8000.0,8,0,2,0,2.0
0,0.416628964,3,0,1.6075981000000001,4000.0,13,0,4,0,1.0
0,0.23246943399999997,3,0,0.624763705,8463.0,17,0,2,0,0.0
0,0.24154673100000001,2,0,0.040602489,3053.0,4,0,0,0,0.0
0,0.008623704,7,0,2.0,0.0,2,0,0,0,0.0
0,0.029514934,5,0,0.165833578,3400.0,19,0,0,0,0.0
0,0.0,5,0,0.5480157529999999,3300.0,4,0,1,0,1.0
0,0.34927189700000005,3,0,0.341331734,3333.0,4,0,1,0,1.0
0,0.021554358,3,0,0.343314501,5309.0,6,0,1,0,0.0
0,0.5933821189999999,4,1,0.355154681,12250.0,10,0,2,0,0.0
0,0.202196104,5,0,0.065692308,6499.0,9,0,0,0,1.0
0,0.011170187,3,1,0.055186415999999995,5417.0,3,0,0,0,0.0
0,0.011227394,7,0,0.011106997,2700.0,9,0,0,0,1.0
0,0.076814063,4,0,0.39787105799999994,4978.0,13,0,1,0,0.0
0,0.0,4,0,0.0019089170000000002,3666.0,2,0,0,0,1.0
0,0.035168456,4,0,0.40799809600000003,4200.0,4,0,2,0,1.0
0,0.093401259,6,0,0.046079493,12000.0,16,0,0,0,0.0
0,0.414632389,4,0,0.380391285,13493.0,22,0,3,0,0.0
0,0.455169655,3,0,0.3952006,2666.0,10,0,2,0,0.0
0,0.249922521,6,2,0.25431323100000003,19416.0,18,0,2,0,1.0
0,0.7026760790000001,5,0,1.0332103320000001,2709.0,16,0,3,0,2.0
0,0.964826952,4,1,0.319862425,8140.0,8,0,2,0,2.0
0,0.37756286299999997,4,0,0.41131351899999996,7300.0,12,0,2,0,3.0
0,0.7544260420000001,3,0,0.260940032,1850.0,5,2,0,0,1.0
0,0.258260972,6,0,0.26431344,8243.0,11,0,1,0,0.0
0,0.013957866000000001,6,0,0.092653575,58000.0,22,0,4,0,0.0
0,0.173784093,5,0,0.19614248899999998,15916.0,14,0,3,0,0.0
0,0.332466753,3,0,0.410027684,3250.0,5,0,1,0,2.0
0,0.05893771,3,0,0.5241553520000001,6333.0,6,0,2,0,2.0
0,0.06288624599999999,3,0,0.878877888,3029.0,6,0,2,0,0.0
0,0.9999998999999999,3,0,0.44914756,1700.0,3,0,0,0,1.0
0,0.7446170259999999,3,0,1.062120671,2800.0,9,0,2,0,1.0
0,0.051523507999999996,4,1,0.31747016,6450.0,7,0,1,0,3.0
0,0.47480034200000004,4,0,0.56125671,6333.0,8,0,1,0,0.0
0,0.001582645,5,0,0.18790752800000002,5060.0,10,0,1,0,2.0
0,0.046127544000000006,3,0,0.029713816,7302.0,3,0,0,0,2.0
0,0.007709776999999999,4,0,0.00279944,5000.0,12,0,0,0,0.0
0,0.162761637,2,0,0.136911281,1825.0,3,0,0,0,0.0
0,0.0010100810000000001,7,0,0.00054407,1837.0,8,0,0,0,0.0
0,0.9999998999999999,4,0,0.0,2100.0,1,0,0,0,0.0
0,0.0,7,1,0.0,10500.0,3,0,0,0,0.0
0,0.041598151,3,0,0.617165443,7083.0,8,0,2,0,0.0
0,0.459082445,4,0,0.62715691,6200.0,9,0,3,0,0.0
0,0.0,6,0,0.267967634,2100.0,13,0,1,0,1.0
0,0.005763531999999999,6,0,0.557600545,2933.0,11,0,2,0,0.0
0,0.018839246,3,0,0.410392365,6600.0,12,0,2,0,3.0
0,0.058177368,8,0,0.032125881,6100.0,7,0,0,0,2.0
0,0.071919155,8,0,0.008456176,8750.0,5,0,0,0,0.0
0,0.593658725,5,0,0.41748366,9791.0,12,0,1,0,3.0
0,0.0061610680000000004,4,0,0.000967742,3099.0,3,0,0,0,0.0
0,0.9999998999999999,3,0,0.0,4400.0,0,2,0,0,0.0
0,0.9999998999999999,4,0,0.14856762199999998,1500.0,2,0,0,0,0.0
0,0.438927269,5,0,0.397945015,3600.0,9,0,2,0,0.0
0,0.8850284270000001,4,0,0.407037185,2500.0,2,0,0,0,0.0
0,0.026827109,6,0,0.09631728,6000.0,18,0,1,0,1.0
0,0.261328866,4,2,0.251487154,7900.0,22,0,2,0,0.0
0,0.586228949,3,1,0.331238395,7000.0,8,0,1,0,0.0
0,0.076191091,5,0,0.257499227,9700.0,15,0,2,0,1.0
0,0.153103803,5,0,0.27274145699999996,12817.0,7,0,2,0,0.0
0,0.9737662490000001,3,0,0.318170457,4000.0,5,0,0,0,2.0
0,0.239159913,3,0,0.174781155,10166.0,12,0,2,0,2.0
0,0.027558077,7,0,0.088680329,5220.0,7,0,0,0,0.0
0,0.158678326,6,0,0.463798531,2858.0,17,0,1,0,0.0
0,0.949911223,3,0,0.421412301,1755.0,3,0,0,0,2.0
0,0.030106481,5,0,0.330037439,20833.0,8,0,2,0,2.0
0,0.9999998999999999,4,0,0.408631772,1088.0,4,0,0,0,2.0
0,0.037263648999999996,6,0,0.386084584,5130.0,9,0,1,0,2.0
0,0.016183184,5,0,0.43246682399999997,5500.0,9,0,1,0,1.0
0,0.035905383,4,0,0.368490153,9139.0,7,0,1,0,2.0
0,0.049801976,8,0,0.142107237,8000.0,10,0,1,0,1.0
0,0.0,4,0,0.000170765,5855.0,7,0,0,0,0.0
1,0.46036445,4,0,0.24918284899999998,5200.0,10,0,0,0,0.0
0,0.218683055,6,0,0.215753805,9000.0,8,0,1,0,0.0
0,0.18883813,5,0,0.253730415,16083.0,11,0,2,0,2.0
0,0.324862202,2,0,0.099588618,5833.0,6,0,0,0,0.0
0,0.241805016,3,0,0.8644516320000001,3400.0,13,0,1,0,1.0
0,0.09807285,6,0,0.074398249,4112.0,9,0,0,0,1.0
0,0.049164604,6,0,0.030824373,5579.0,8,0,0,0,0.0
0,0.027757011,5,0,0.243322519,22500.0,19,0,1,0,2.0
0,0.294262888,3,0,0.6518112220000001,8750.0,10,0,3,0,0.0
0,0.311299196,4,0,0.17062764600000002,30000.0,6,0,2,0,1.0
0,0.28784876800000003,5,0,0.24143289399999998,12226.0,11,0,2,0,2.0
0,0.093697951,6,0,0.229330709,5079.0,10,0,2,0,1.0
0,0.040098582,7,0,1689.0,0.0,11,0,1,0,1.0
0,0.21094809899999997,5,0,0.353731942,9967.0,10,0,1,0,1.0
0,0.408080535,4,0,0.223178337,12666.0,3,0,1,0,1.0
0,0.502123542,5,0,0.40608890200000003,10280.0,11,0,1,0,0.0
0,0.101368259,5,0,0.479460306,8300.0,23,0,2,0,0.0
0,0.833423375,3,0,2.9698750919999997,1360.0,15,0,2,0,0.0
0,0.059181863,6,0,0.543561411,7058.0,15,0,1,0,1.0
0,0.028745631,6,0,0.006225945,8833.0,6,0,0,0,0.0
0,0.025534532999999998,2,0,0.007968127,501.0,2,0,0,0,0.0
0,0.038531859,6,0,0.305183818,6500.0,9,0,1,0,0.0
0,0.211266163,4,0,0.45577648299999995,5833.0,10,0,2,0,0.0
0,0.017132191,2,0,0.001999429,3500.0,3,0,0,0,0.0
0,0.138290912,4,0,1.056401074,3350.0,19,0,2,0,2.0
0,0.112978121,4,0,0.12738265599999998,21666.0,11,0,1,0,3.0
0,0.0,3,0,0.529996572,2916.0,5,0,1,0,1.0
0,0.20559898199999999,5,0,0.743954481,1405.0,5,0,0,0,0.0
0,0.841932645,3,0,0.286166508,3158.0,6,0,0,0,4.0
0,0.123207095,3,0,0.199823555,6800.0,3,0,1,0,0.0
0,0.021079975,5,0,0.08731985,8256.0,8,0,1,0,2.0
0,0.111873402,4,0,0.22100955,2198.0,8,0,0,0,2.0
0,0.556577369,2,0,0.049939099,820.0,2,0,0,0,0.0
0,0.037546546,4,0,0.269431744,9185.0,9,0,1,0,1.0
0,0.47773722,6,1,0.637504091,9166.0,21,0,1,1,1.0
1,0.9999998999999999,4,0,0.0,3683.0,0,0,0,0,1.0
0,0.07352843099999999,4,0,0.203493326,7041.0,3,0,1,0,3.0
0,0.10279779900000001,6,0,0.236505398,5001.0,10,0,1,0,0.0
0,0.067156292,5,0,0.37711647,9744.0,25,0,2,0,0.0
0,0.138243331,5,1,1.058811998,5100.0,11,0,3,0,0.0
1,0.9999998999999999,3,2,0.704863424,1500.0,3,0,0,0,3.0
0,0.60087063,4,1,0.254936266,4000.0,6,0,0,0,2.0
